nameseq,avg_betweenness.1-mer,avg_degree.1-mer,assortativity_degree.1-mer,maxdegree.1-mer,mindegree.1-mer,std_degree.1-mer,average_path_length.1-mer,transitivity_avglocal_undirected.1-mer,transitivity_undirected.1-mer,number_of_edges.1-mer,motifs3.1-mer,motifs4.1-mer,authority_score.1-mer,closeness.1-mer,Burts_constraint.1-mer,count_multiple.1-mer,density.1-mer,diameter.1-mer,eccentricity.1-mer,edge_betweenness.1-mer,hub_score.1-mer,maxdegreetwo.1-mer,neighborhood_size.1-mer,radius.1-mer,avg_weighted_degree.1-mer,number_vertices.1-mer,avg_betweenness.2-mer,avg_degree.2-mer,assortativity_degree.2-mer,maxdegree.2-mer,mindegree.2-mer,std_degree.2-mer,average_path_length.2-mer,transitivity_avglocal_undirected.2-mer,transitivity_undirected.2-mer,number_of_edges.2-mer,motifs3.2-mer,motifs4.2-mer,authority_score.2-mer,closeness.2-mer,Burts_constraint.2-mer,count_multiple.2-mer,density.2-mer,diameter.2-mer,eccentricity.2-mer,edge_betweenness.2-mer,hub_score.2-mer,maxdegreetwo.2-mer,neighborhood_size.2-mer,radius.2-mer,avg_weighted_degree.2-mer,number_vertices.2-mer,avg_betweenness.3-mer,avg_degree.3-mer,assortativity_degree.3-mer,maxdegree.3-mer,mindegree.3-mer,std_degree.3-mer,average_path_length.3-mer,transitivity_avglocal_undirected.3-mer,transitivity_undirected.3-mer,number_of_edges.3-mer,motifs3.3-mer,motifs4.3-mer,authority_score.3-mer,closeness.3-mer,Burts_constraint.3-mer,count_multiple.3-mer,density.3-mer,diameter.3-mer,eccentricity.3-mer,edge_betweenness.3-mer,hub_score.3-mer,maxdegreetwo.3-mer,neighborhood_size.3-mer,radius.3-mer,avg_weighted_degree.3-mer,number_vertices.3-mer,label
non-NeuroP030155,4.125,2.25,0.048076923076923274,4.0,1.0,1.0897247358851685,2.1785714285714284,0.0,0.0,9.0,10.0,14.0,0.516646114017122,0.4765940656565657,0.59375,1.2222222222222223,0.32142857142857145,4.0,3.375,6.777777777777779,0.516646114017122,4.0,3.0,2.0,2.25,8.0,9.333333333333334,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750048,0.313860001216323,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750049,2.0,2.7777777777777777,4.0,1.7777777777777777,9.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929541,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929543,2.0,2.7499999999999996,4.0,1.75,8.0,0
non-NeuroP005365,4.444444444444445,2.8888888888888893,0.28337639965546957,8.0,1.0,1.9688939051854832,2.111111111111111,0.0,0.0,13.0,14.0,21.0,0.2307519611166047,0.4819796570054568,0.5092592592592592,1.307692307692308,0.3611111111111111,4.0,3.3333333333333335,5.846153846153847,0.2307519611166047,4.0,3.2222222222222228,3.0,2.8888888888888893,9.0,10.5,2.0000000000000004,-0.33333333333333376,4.0,1.0,0.7071067811865476,2.909090909090909,0.0,0.0,12.0,15.0,20.0,0.4413247452699812,0.3511202860773939,0.5625,1.0,0.18181818181818182,6.0,4.833333333333333,15.999999999999998,0.4413247452699813,4.0,3.0000000000000004,4.0,2.0000000000000004,12.0,18.333333333333336,1.8333333333333333,-0.1000000000000086,2.0,1.0,0.37267799624996495,4.333333333333333,0.0,0.0,11.0,10.0,9.0,0.6913524842132299,0.2415326510721248,0.5833333333333334,1.0,0.16666666666666666,11.0,8.5,26.0,0.6913524842132294,2.0,2.8333333333333326,6.0,1.8333333333333333,12.0,0
non-NeuroP006141,6.1111111111111125,9.777777777777779,0.13445254182279548,25.0,2.0,6.3294334971671615,1.7189542483660132,0.485357543690877,0.5053475935828877,88.0,248.0,953.0,0.3028829067464698,0.5963726319925372,0.38624558679075527,1.8863636363636371,0.5751633986928105,3.0,2.5555555555555554,2.9886363636363638,0.30288290674646995,19.0,7.222222222222221,2.0,9.777777777777779,18.0,176.95714285714288,2.4857142857142867,0.2601091142490365,6.0,1.0,1.0245954901166348,6.129192546583851,0.0,0.0,87.0,145.0,321.0,0.145515347876512,0.16918508720155984,0.45853174603174596,1.0459770114942528,0.0360248447204969,16.0,11.628571428571425,170.13793103448273,0.145515347876512,6.0,3.4000000000000012,8.0,2.4857142857142867,70.0,690.9411764705883,2.0235294117647062,-0.03467799009200781,4.0,1.0,0.34218916640585856,17.45098039215686,0.0,0.0,86.0,93.0,108.0,0.08747252950689996,0.0603309641922439,0.5058823529411767,1.0,0.024089635854341734,48.0,36.835294117647074,724.4186046511626,0.08747252950683385,4.0,3.023529411764706,24.0,2.0235294117647062,85.0,0
non-NeuroP021894,5.0,4.769230769230769,-0.33746013881073017,9.0,2.0,2.4543163282375104,1.8333333333333333,0.3238095238095238,0.34375,31.0,74.0,194.0,0.47126498159963937,0.5583111212832575,0.4918502572117403,1.3225806451612907,0.3974358974358974,3.0,2.692307692307692,4.612903225806451,0.47126498159963937,9.0,4.846153846153845,2.0,4.769230769230769,13.0,75.44827586206897,2.0689655172413794,0.15401301518438154,4.0,1.0,0.5831563629409574,6.389162561576355,0.0,0.0,30.0,37.0,53.0,0.23639949861785936,0.16646752283838814,0.5172413793103448,1.0,0.07389162561576355,17.0,12.586206896551722,86.46666666666668,0.23639949861785908,4.0,3.0689655172413794,9.0,2.0689655172413794,29.0,135.33333333333331,1.9333333333333333,-0.035714285714273326,2.0,1.0,0.24944382578492943,10.333333333333334,0.0,0.0,29.0,28.0,27.0,0.6581220205109422,0.10133317161864669,0.5333333333333333,1.0,0.06666666666666667,29.0,22.000000000000004,155.0,0.658122020510937,2.0,2.933333333333333,15.0,1.9333333333333333,30.0,0
non-NeuroP034881,14.230769230769232,2.923076923076923,0.3057495969908654,8.0,1.0,1.7303418275695372,3.371794871794872,0.2333333333333333,0.15000000000000002,19.0,18.0,24.0,0.17019000712021234,0.30843342603354246,0.6634615384615385,1.4210526315789476,0.24358974358974358,7.0,5.769230769230769,13.842105263157896,0.1701900071202123,4.0,3.153846153846154,4.0,2.923076923076923,13.0,45.33333333333333,1.9999999999999998,0.41176470588235436,4.0,1.0,0.5773502691896257,6.333333333333333,0.0,0.0,18.0,16.0,15.0,0.1340549274282534,0.1653082097106384,0.5555555555555557,1.0,0.11764705882352941,17.0,13.0,53.833333333333336,0.13405492742825334,2.0,2.8888888888888893,9.0,1.9999999999999998,18.0,45.33333333333333,1.8888888888888886,-0.06249999999999649,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356134,0.1653082097106384,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.6727536436356106,2.0,2.8888888888888884,9.0,1.8888888888888886,18.0,0
non-NeuroP040542,2.7499999999999996,3.0,-0.17391304347826014,6.0,2.0,1.4142135623730951,1.7857142857142858,0.39166666666666666,0.375,12.0,18.0,25.0,0.5345830484083826,0.5750631313131314,0.569064670138889,1.1666666666666667,0.42857142857142855,3.0,2.625,4.166666666666666,0.5345830484083829,6.0,3.75,2.0,3.0,8.0,18.333333333333336,1.8333333333333333,-0.1000000000000086,2.0,1.0,0.37267799624996495,4.333333333333333,0.0,0.0,11.0,10.0,9.0,0.6913524842132294,0.24153265107212474,0.5833333333333334,1.0,0.16666666666666666,11.0,8.5,26.0,0.6913524842132294,2.0,2.8333333333333326,6.0,1.8333333333333333,12.0,15.0,1.8181818181818181,-0.11111111111110837,2.0,1.0,0.38569460791993504,4.0,0.0,0.0,10.0,9.0,8.0,0.6905231011568321,0.26163358208418996,0.5909090909090909,1.0,0.18181818181818182,10.0,7.7272727272727275,22.0,0.6905231011568318,2.0,2.8181818181818175,5.0,1.8181818181818181,11.0,0
non-NeuroP007930,0.8,3.6,-0.07073954983922716,7.0,1.0,2.0591260281974,1.4,0.75,0.5454545454545454,9.0,7.0,4.0,0.5046107944464048,0.7409523809523809,0.7774375,1.6666666666666667,0.9,2.0,1.8,1.5555555555555556,0.5046107944464046,5.0,3.4,1.0,3.6,5.0,3.875,2.0,-0.3968253968253968,4.0,1.0,0.8660254037844386,2.107142857142857,0.0,0.0,8.0,11.0,16.0,0.5683246924618586,0.4924278846153846,0.59375,1.0,0.2857142857142857,4.0,3.25,7.375,0.5683246924618586,4.0,2.9999999999999996,2.0,2.0,8.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929539,0.34864267676767674,0.625,1.0,0.25,7.0,5.499999999999999,12.0,0.719846310392954,2.0,2.7499999999999996,4.0,1.75,8.0,0
non-NeuroP013281,3.142857142857143,2.285714285714286,0.41818181818181815,4.0,1.0,0.880630571852711,2.0476190476190474,0.0,0.0,8.0,8.0,10.0,0.37879492421715766,0.5047991224461813,0.5476190476190476,1.0,0.38095238095238093,4.0,3.2857142857142856,5.375,0.37879492421715766,3.0,2.9999999999999996,2.0,2.285714285714286,7.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.719846310392954,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.719846310392954,2.0,2.7499999999999996,4.0,1.75,8.0,5.0,1.7142857142857142,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.718191356017978,0.3920722135007849,0.6428571428571429,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179785,2.0,2.7142857142857144,3.0,1.7142857142857142,7.0,0
non-NeuroP055436,5.727272727272726,3.454545454545455,0.1684350132625979,6.0,1.0,1.6713433009863852,2.1454545454545455,0.2583333333333333,0.29268292682926833,19.0,33.0,62.0,0.4811474442901498,0.4858340390539989,0.5879804994388328,1.3157894736842108,0.34545454545454546,5.0,3.727272727272727,6.2105263157894735,0.4811474442901496,6.0,3.909090909090909,3.0,3.454545454545455,11.0,38.888888888888886,1.9999999999999998,-0.05882352941176249,4.0,1.0,0.5773502691896257,5.57516339869281,0.13541666666666669,0.14285714285714285,18.0,19.0,21.0,0.250785113152054,0.18824728309835906,0.6006944444444445,1.0,0.11764705882352941,15.0,11.444444444444443,47.388888888888886,0.25078511315205404,4.0,2.9999999999999996,8.0,1.9999999999999998,18.0,45.33333333333333,1.8888888888888886,-0.06249999999999649,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356124,0.16530820971063845,0.5555555555555557,1.0,0.1111111111111111,17.0,12.999999999999998,57.0,0.6727536436356129,2.0,2.8888888888888884,9.0,1.8888888888888886,18.0,0
non-NeuroP048506,13.833333333333332,2.4999999999999996,0.457013574660633,4.0,1.0,0.9574271077563381,3.515151515151515,0.0,0.0,15.0,17.0,23.0,0.38646351445533483,0.29657542856162533,0.5069444444444444,1.1333333333333333,0.22727272727272727,8.0,6.583333333333334,15.46666666666667,0.38646351445533483,4.0,3.1666666666666674,4.0,2.4999999999999996,12.0,30.333333333333336,1.8666666666666665,-0.07692307692308001,2.0,1.0,0.339934634239519,5.333333333333333,0.0,0.0,14.0,13.0,12.0,0.6768780258405905,0.1962830907733018,0.5666666666666668,1.0,0.13333333333333333,14.0,10.733333333333334,40.0,0.6768780258405914,2.0,2.8666666666666663,7.0,1.8666666666666665,15.0,25.999999999999996,1.857142857142857,-0.08333333333333073,2.0,1.0,0.3499271061118826,5.0,0.0,0.0,13.0,12.0,11.0,0.6833408738218305,0.20935805366845697,0.5714285714285715,1.0,0.14285714285714285,13.0,10.0,35.0,0.6833408738218302,2.0,2.8571428571428568,7.0,1.857142857142857,14.0,0
non-NeuroP047420,3.3333333333333335,3.5555555555555554,0.10456553755522828,6.0,2.0,1.640535895581489,1.8333333333333333,0.41851851851851857,0.375,16.0,24.0,38.0,0.4345836909832758,0.560522556600988,0.552079475308642,1.2500000000000002,0.4444444444444444,3.0,2.666666666666666,4.125,0.434583690983276,6.0,3.888888888888889,2.0,3.5555555555555554,9.0,35.00000000000001,1.8749999999999998,-0.07142857142856837,2.0,1.0,0.33071891388307384,5.666666666666667,0.0,0.0,15.0,14.0,13.0,0.6773719654662133,0.184744649153734,0.5625000000000001,1.0,0.125,15.0,11.5,45.333333333333336,0.6773719654662137,2.0,2.8749999999999996,8.0,1.8749999999999998,16.0,30.333333333333332,1.8666666666666663,-0.07692307692308001,2.0,1.0,0.339934634239519,5.333333333333333,0.0,0.0,14.0,13.0,12.0,0.6768780258405912,0.1962830907733018,0.5666666666666669,1.0,0.13333333333333333,14.0,10.733333333333333,40.0,0.676878025840591,2.0,2.8666666666666667,7.0,1.8666666666666663,15.0,0
non-NeuroP019885,1.0,2.0,-0.14285714285714285,3.0,1.0,0.7071067811865476,1.6666666666666667,0.0,0.0,4.0,2.0,1.0,0.6625703849682212,0.625,0.763888888888889,1.5,0.6666666666666666,3.0,2.5,2.5,0.6625703849682212,3.0,2.5,2.0,2.0,4.0,1.0,1.5,-0.500000000000003,2.0,1.0,0.5,1.6666666666666667,0.0,0.0,3.0,2.0,1.0,0.8090169943749476,0.625,0.75,1.0,0.5,3.0,2.5,3.3333333333333335,0.8090169943749472,2.0,2.5,2.0,1.5,4.0,0.3333333333333333,1.3333333333333333,-1.0,2.0,1.0,0.4714045207910317,1.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.8047378541243649,0.7777777777777778,0.8333333333333334,1.0,0.6666666666666666,2.0,1.6666666666666667,2.0,0.8047378541243652,2.0,2.3333333333333335,1.0,1.3333333333333333,3.0,0
non-NeuroP008805,2.3333333333333335,2.6666666666666665,0.11811023622047244,5.0,1.0,1.3743685418725535,1.9333333333333333,0.0,0.0,8.0,7.0,6.0,0.4887202992685553,0.5366855366855368,0.5555555555555556,1.0,0.5333333333333333,4.0,3.166666666666667,3.6250000000000004,0.4887202992685553,3.0,3.0,2.0,2.6666666666666665,6.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929541,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929541,2.0,2.7499999999999996,4.0,1.75,8.0,5.000000000000001,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179781,0.3920722135007849,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179781,2.0,2.714285714285714,3.0,1.7142857142857144,7.0,0
non-NeuroP002131,9.23076923076923,3.846153846153846,0.2665418227215975,10.0,1.0,2.5067954979692804,2.5384615384615383,0.27777777777777773,0.2647058823529412,25.0,28.0,45.0,0.2865786813044943,0.4028737065064037,0.5501405582264957,1.6400000000000001,0.32051282051282054,5.0,4.153846153846154,7.92,0.28657868130449443,8.0,3.615384615384616,3.0,3.846153846153846,13.0,28.190476190476186,2.285714285714286,-0.08794197642792431,6.0,1.0,0.982846068597633,3.8190476190476192,0.10333333333333332,0.08333333333333333,24.0,34.0,63.0,0.2665370691671532,0.27465647200575766,0.5416666666666666,1.0,0.11428571428571428,9.0,7.047619047619047,33.41666666666666,0.2665370691671523,6.0,3.1904761904761907,5.0,2.285714285714286,21.0,84.33333333333334,1.9166666666666667,-0.0454545454545406,2.0,1.0,0.2763853991962833,8.333333333333334,0.0,0.0,23.0,22.0,21.0,0.6635821295795263,0.12564716818650556,0.5416666666666666,1.0,0.08333333333333334,23.0,17.5,100.0,0.6635821295795283,2.0,2.916666666666667,12.0,1.9166666666666667,24.0,0
non-NeuroP015820,10.166666666666668,2.166666666666667,0.009523809523809932,4.0,1.0,0.6871842709362768,2.8484848484848486,0.0,0.0,13.0,18.0,27.0,0.46994897427831794,0.3643538994545186,0.5069444444444444,1.0,0.19696969696969696,6.0,4.833333333333333,14.461538461538463,0.4699489742783179,4.0,3.166666666666667,3.0,2.166666666666667,12.0,21.999999999999996,1.846153846153846,-0.09090909090909989,2.0,1.0,0.36080121229410994,4.666666666666667,0.0,0.0,12.0,11.0,10.0,0.6827111903822888,0.22429811943779776,0.576923076923077,1.0,0.15384615384615385,12.0,9.230769230769232,30.333333333333332,0.6827111903822887,2.0,2.846153846153846,6.0,1.846153846153846,13.0,18.333333333333332,1.8333333333333333,-0.1000000000000086,2.0,1.0,0.372677996249965,4.333333333333333,0.0,0.0,11.0,10.0,9.0,0.6913524842132291,0.24153265107212474,0.5833333333333334,1.0,0.16666666666666666,11.0,8.499999999999998,26.0,0.6913524842132294,2.0,2.833333333333333,6.0,1.8333333333333333,12.0,0
non-NeuroP053060,6.75,4.333333333333333,0.12747539428435906,12.0,1.0,3.009245014211298,2.227272727272727,0.29333333333333333,0.3191489361702128,26.0,37.0,76.0,0.3379263889967576,0.4692688574900938,0.5676258680555556,1.5384615384615383,0.3939393939393939,5.0,3.9166666666666665,5.653846153846152,0.33792638899675775,10.0,4.0,3.0,4.333333333333333,12.0,40.30434782608695,2.173913043478261,-0.041666666666666484,4.0,1.0,0.7605589428059089,4.664031620553359,0.0,0.0,25.0,36.0,60.0,0.32517203680756046,0.22479905895566224,0.5108695652173912,1.0,0.09881422924901186,12.0,9.130434782608694,47.20000000000001,0.32517203680756035,4.0,3.173913043478261,6.0,2.173913043478261,23.0,91.99999999999999,1.92,-0.043478260869555065,2.0,1.0,0.2712931993250107,8.666666666666666,0.0,0.0,24.0,23.0,22.0,0.6612788306022882,0.12081583480840374,0.54,1.0,0.08,24.0,18.240000000000002,108.33333333333333,0.6612788306022914,2.0,2.9200000000000004,12.0,1.92,25.0,0
non-NeuroP008901,5.5,2.4,-0.33864541832669187,5.0,1.0,1.1135528725660044,2.2222222222222223,0.0,0.0,12.0,19.0,34.0,0.5209692875016998,0.46578881395895794,0.5575,1.1666666666666667,0.26666666666666666,4.0,3.3000000000000007,8.333333333333334,0.5209692875016999,5.0,3.2,2.0,2.4,10.0,18.33333333333333,1.8333333333333333,-0.1000000000000086,2.0,1.0,0.3726779962499649,4.333333333333333,0.0,0.0,11.0,10.0,9.0,0.6913524842132291,0.24153265107212474,0.5833333333333334,1.0,0.16666666666666666,11.0,8.499999999999998,26.0,0.6913524842132296,2.0,2.833333333333333,6.0,1.8333333333333333,12.0,15.0,1.8181818181818181,-0.11111111111110837,2.0,1.0,0.385694607919935,4.0,0.0,0.0,10.0,9.0,8.0,0.6905231011568319,0.26163358208418996,0.5909090909090909,1.0,0.18181818181818182,10.0,7.727272727272727,22.0,0.6905231011568317,2.0,2.818181818181818,5.0,1.8181818181818181,11.0,0
non-NeuroP000016,6.363636363636363,3.272727272727273,0.08585247883917917,6.0,1.0,1.6006197146962735,2.272727272727273,0.0,0.0,18.0,21.0,36.0,0.396202510096517,0.4485231347099456,0.49368686868686873,1.2222222222222225,0.32727272727272727,4.0,3.545454545454545,6.944444444444445,0.39620251009651697,4.0,3.3636363636363638,3.0,3.272727272727273,11.0,45.333333333333336,1.8888888888888888,-0.06249999999999649,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356124,0.16530820971063845,0.5555555555555556,1.0,0.1111111111111111,17.0,13.0,57.0,0.6727536436356096,2.0,2.888888888888889,9.0,1.8888888888888888,18.0,39.99999999999999,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6723560178094906,0.17448701419372714,0.5588235294117648,1.0,0.11764705882352941,16.0,12.23529411764706,51.0,0.6723560178094918,2.0,2.88235294117647,8.0,1.8823529411764703,17.0,0
non-NeuroP013446,2.4285714285714284,3.142857142857143,0.4049459041731069,9.0,1.0,2.531435020952765,1.8095238095238095,0.0,0.0,11.0,13.0,17.0,0.23253751601957176,0.567016317016317,0.5119047619047619,1.5454545454545456,0.5238095238095238,3.0,2.7142857142857144,3.454545454545454,0.2325375160195718,4.0,3.285714285714286,2.0,3.142857142857143,7.0,7.000000000000001,2.2222222222222223,0.22651933701657434,5.0,1.0,1.0304020550550783,2.75,0.0,0.0,10.0,10.0,12.0,0.2965175012776835,0.37858387799564275,0.5370370370370371,1.0,0.2777777777777778,6.0,4.888888888888889,9.9,0.2965175012776835,3.0,3.0,3.0,2.2222222222222223,9.0,12.0,1.7999999999999998,-0.12500000000000056,2.0,1.0,0.4,3.6666666666666665,0.0,0.0,9.0,8.0,7.0,0.7026674183332267,0.28537983144434753,0.6000000000000001,1.0,0.2,9.0,7.0,18.333333333333332,0.7026674183332269,2.0,2.7999999999999994,5.0,1.7999999999999998,10.0,0
non-NeuroP021766,3.2222222222222223,4.0,-0.05590062111801243,11.0,1.0,3.1622776601683795,1.8055555555555556,0.3619047619047619,0.30000000000000004,18.0,24.0,40.0,0.37609343130450174,0.5713926596279537,0.6099241780045351,1.4444444444444446,0.5,3.0,2.5555555555555554,3.611111111111111,0.3760934313045018,7.0,3.6666666666666665,2.0,4.0,9.0,23.124999999999993,2.125,-0.062499999999999,4.0,1.0,0.7806247497997998,4.083333333333333,0.0,0.0,17.0,19.0,24.0,0.176854261121533,0.25598325793579113,0.546875,1.0,0.14166666666666666,10.0,7.874999999999998,28.82352941176471,0.17685426112153294,4.0,3.0,5.0,2.125,16.0,40.0,1.8823529411764703,-0.06666666666666667,2.0,1.0,0.32218973970892123,6.0,0.0,0.0,16.0,15.0,14.0,0.6723560178094906,0.17448701419372717,0.5588235294117648,1.0,0.11764705882352941,16.0,12.235294117647058,51.0,0.6723560178094896,2.0,2.88235294117647,8.0,1.8823529411764703,17.0,0
non-NeuroP005457,4.333333333333333,3.5555555555555554,-0.0653945537666468,12.0,1.0,3.593547028621384,2.0833333333333335,0.21111111111111114,0.15000000000000002,16.0,18.0,29.0,0.3023512927764521,0.5014117390928985,0.7004243827160495,1.625,0.4444444444444444,4.0,3.2222222222222223,4.6875,0.302351292776452,8.0,3.2222222222222223,2.0,3.5555555555555554,9.0,12.714285714285714,2.1428571428571432,-0.09223300970873878,4.0,1.0,0.8329931278350431,2.956043956043956,0.0,0.0,15.0,22.0,36.0,0.46076891032292716,0.35069501399976827,0.5357142857142858,1.0,0.16483516483516483,6.0,4.7857142857142865,17.933333333333337,0.46076891032292744,4.0,3.142857142857143,3.0,2.1428571428571432,14.0,30.33333333333334,1.8666666666666665,-0.07692307692308001,2.0,1.0,0.3399346342395189,5.333333333333333,0.0,0.0,14.0,13.0,12.0,0.6768780258405911,0.1962830907733018,0.5666666666666668,1.0,0.13333333333333333,14.0,10.73333333333333,40.0,0.6768780258405912,2.0,2.8666666666666663,7.0,1.8666666666666665,15.0,0
non-NeuroP032153,7.4,4.8,-0.09142818299231817,12.0,1.0,3.1026870075253594,2.057142857142857,0.4593406593406594,0.3068181818181818,36.0,70.0,192.0,0.37937256940521574,0.49981059995325633,0.5504184504913077,1.6666666666666665,0.34285714285714286,3.0,2.7999999999999994,5.999999999999999,0.37937256940521563,10.0,4.466666666666667,2.0,4.8,15.0,117.44117647058826,2.0588235294117636,0.423076923076922,4.0,1.0,0.5391265523477459,8.117647058823529,0.0,0.0,35.0,36.0,41.0,0.141980598041059,0.13037657979343134,0.5220588235294118,1.0571428571428574,0.0623885918003565,22.0,16.735294117647054,130.1142857142857,0.14198059804105892,4.0,3.0,11.0,2.0588235294117636,34.0,114.3823529411765,1.9999999999999998,-0.03030303030303502,4.0,1.0,0.42008402520840293,7.932263814616756,0.0,0.0,34.0,37.0,44.0,0.18893288920537507,0.13355426986155566,0.5220588235294119,1.0,0.06060606060606061,21.0,16.176470588235297,130.88235294117644,0.18893288920537543,4.0,3.0,11.0,1.9999999999999998,34.0,0
non-NeuroP029718,5.0,3.454545454545455,-0.12682481751824962,6.0,2.0,1.6713433009863852,2.0,0.5515151515151515,0.32608695652173914,19.0,36.0,73.0,0.46515600387937184,0.5150365296435978,0.5887696408529742,1.105263157894737,0.34545454545454546,4.0,3.0909090909090913,5.7894736842105265,0.46515600387937206,6.0,4.090909090909091,2.0,3.454545454545455,11.0,37.55555555555556,1.9999999999999998,-0.028571428571418235,3.0,1.0,0.3333333333333333,5.4183006535947715,0.0,0.0,18.0,19.0,21.0,0.390671809779409,0.19243251587661617,0.5185185185185185,1.0,0.11764705882352941,14.0,10.944444444444445,46.05555555555556,0.3906718097794088,3.0,3.0,7.0,1.9999999999999998,18.0,45.33333333333333,1.8888888888888886,-0.06249999999999649,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356115,0.16530820971063848,0.5555555555555557,1.0,0.1111111111111111,17.0,13.0,57.0,0.6727536436356115,2.0,2.888888888888889,9.0,1.8888888888888886,18.0,0
non-NeuroP019876,14.666666666666668,3.8666666666666663,0.09666569172272611,10.0,2.0,2.334285520001546,3.0952380952380953,0.3227891156462585,0.35,29.0,46.0,93.0,0.276423936182062,0.34197971921773596,0.5440584410365226,1.4827586206896555,0.2761904761904762,7.0,6.066666666666666,11.206896551724135,0.2764239361820621,8.0,3.9333333333333327,4.0,3.8666666666666663,15.0,66.92307692307693,2.1538461538461537,-0.19148936170213057,4.0,1.0,0.6007884366082041,6.3538461538461535,0.0,0.0,28.0,34.0,49.0,0.3411602522519479,0.16788170869946945,0.5213675213675214,1.0714285714285714,0.08615384615384615,19.0,13.69230769230769,73.74999999999999,0.34116025225194785,4.0,3.076923076923077,10.0,2.1538461538461537,26.0,116.99999999999999,1.9285714285714284,-0.038461538461549954,2.0,1.0,0.25753937681885636,9.666666666666666,0.0,0.0,27.0,26.0,25.0,0.6596787162404197,0.1083203147232411,0.5357142857142858,1.0,0.07142857142857142,27.0,20.5,135.33333333333334,0.6596787162404198,2.0,2.928571428571429,14.0,1.9285714285714284,28.0,0
non-NeuroP013135,22.3125,2.3750000000000004,0.12307692307692386,4.0,1.0,0.8569568250501305,3.975,0.15476190476190474,0.125,19.0,22.0,32.0,0.1855007699359613,0.2613034537464056,0.59765625,1.0,0.15833333333333333,9.0,7.249999999999999,25.105263157894733,0.185500769935961,4.0,3.125,5.0,2.3750000000000004,16.0,51.0,1.8947368421052628,-0.05882352941176022,2.0,1.0,0.30689220499185793,6.666666666666667,0.0,0.0,18.0,17.0,16.0,0.6687476176934058,0.1570465917600372,0.5526315789473686,1.0,0.10526315789473684,18.0,13.736842105263158,63.333333333333336,0.6687476176934061,2.0,2.894736842105263,9.0,1.8947368421052628,19.0,45.33333333333333,1.8888888888888886,-0.06249999999999649,2.0,1.0,0.3142696805273545,6.333333333333333,0.0,0.0,17.0,16.0,15.0,0.6727536436356103,0.1653082097106384,0.5555555555555557,1.0,0.1111111111111111,17.0,12.999999999999998,57.0,0.6727536436356126,2.0,2.8888888888888884,9.0,1.8888888888888886,18.0,0
non-NeuroP049914,3.6250000000000004,3.0,0.11330049261083694,5.0,1.0,1.3228756555322954,2.0357142857142856,0.47222222222222215,0.44999999999999996,12.0,14.0,18.0,0.5566659985065757,0.5168184246309246,0.71896484375,1.3333333333333333,0.42857142857142855,4.0,3.25,4.75,0.5566659985065757,5.0,3.5,2.0,3.0,8.0,11.545454545454545,2.0,-0.047619047619045916,3.0,1.0,0.4264014327112209,3.309090909090909,0.0,0.0,11.0,12.0,14.0,0.5357308480996188,0.3150201984031441,0.5303030303030304,1.0,0.2,8.0,6.272727272727273,16.545454545454543,0.535730848099619,3.0,3.0,4.0,2.0,11.0,14.999999999999998,1.8181818181818181,-0.11111111111110837,2.0,1.0,0.38569460791993504,4.0,0.0,0.0,10.0,9.0,8.0,0.6905231011568324,0.26163358208418996,0.5909090909090909,1.0,0.18181818181818182,10.0,7.727272727272728,22.0,0.6905231011568315,2.0,2.8181818181818175,5.0,1.8181818181818181,11.0,0
