nameseq,avg_betweenness.1-mer,avg_degree.1-mer,assortativity_degree.1-mer,maxdegree.1-mer,mindegree.1-mer,std_degree.1-mer,average_path_length.1-mer,transitivity_avglocal_undirected.1-mer,transitivity_undirected.1-mer,number_of_edges.1-mer,motifs3.1-mer,motifs4.1-mer,authority_score.1-mer,closeness.1-mer,Burts_constraint.1-mer,count_multiple.1-mer,density.1-mer,diameter.1-mer,eccentricity.1-mer,edge_betweenness.1-mer,hub_score.1-mer,maxdegreetwo.1-mer,neighborhood_size.1-mer,radius.1-mer,avg_weighted_degree.1-mer,number_vertices.1-mer,avg_betweenness.2-mer,avg_degree.2-mer,assortativity_degree.2-mer,maxdegree.2-mer,mindegree.2-mer,std_degree.2-mer,average_path_length.2-mer,transitivity_avglocal_undirected.2-mer,transitivity_undirected.2-mer,number_of_edges.2-mer,motifs3.2-mer,motifs4.2-mer,authority_score.2-mer,closeness.2-mer,Burts_constraint.2-mer,count_multiple.2-mer,density.2-mer,diameter.2-mer,eccentricity.2-mer,edge_betweenness.2-mer,hub_score.2-mer,maxdegreetwo.2-mer,neighborhood_size.2-mer,radius.2-mer,avg_weighted_degree.2-mer,number_vertices.2-mer,avg_betweenness.3-mer,avg_degree.3-mer,assortativity_degree.3-mer,maxdegree.3-mer,mindegree.3-mer,std_degree.3-mer,average_path_length.3-mer,transitivity_avglocal_undirected.3-mer,transitivity_undirected.3-mer,number_of_edges.3-mer,motifs3.3-mer,motifs4.3-mer,authority_score.3-mer,closeness.3-mer,Burts_constraint.3-mer,count_multiple.3-mer,density.3-mer,diameter.3-mer,eccentricity.3-mer,edge_betweenness.3-mer,hub_score.3-mer,maxdegreetwo.3-mer,neighborhood_size.3-mer,radius.3-mer,avg_weighted_degree.3-mer,number_vertices.3-mer,label
NP02900,1.4,2.4,-0.028571428571429407,4.0,1.0,1.019803902718557,1.7,0.5833333333333333,0.5,6.0,4.0,3.0,0.4935864729732158,0.6107936507936508,0.8250000000000001,1.0,0.6,3.0,2.6,2.833333333333333,0.4935864729732157,3.0,3.0,2.0,2.4,5.0,3.3333333333333335,1.6666666666666667,-0.2500000000000007,2.0,1.0,0.4714045207910317,2.3333333333333335,0.0,0.0,5.0,4.0,3.0,0.7489932012391558,0.4478114478114478,0.6666666666666666,1.0,0.33333333333333337,5.0,4.0,7.0,0.7489932012391554,2.0,2.6666666666666665,3.0,1.6666666666666667,6.0,2.0,1.6,-0.3333333333333333,2.0,1.0,0.4898979485566356,2.0,0.0,0.0,4.0,3.0,2.0,0.7464101615137755,0.5219047619047619,0.7,1.0,0.4,4.0,3.2,5.0,0.7464101615137756,2.0,2.6,2.0,1.6,5.0,1
NP05719,6.0,2.25,0.5673076923076926,4.0,1.0,1.0897247358851685,2.7142857142857144,0.0,0.0,9.0,7.0,7.0,0.2931408786572553,0.3859107905982906,0.6718750000000001,1.2222222222222223,0.32142857142857145,6.0,4.75,8.444444444444445,0.2931408786572553,4.0,2.7499999999999996,3.0,2.25,8.0,9.333333333333334,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750048,0.313860001216323,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750048,2.0,2.7777777777777777,4.0,1.7777777777777777,9.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.719846310392954,0.3486426767676768,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929541,2.0,2.7499999999999996,4.0,1.75,8.0,1
NP05079,6.5,3.0,0.21088746569075975,9.0,1.0,2.3664319132398464,2.4444444444444446,0.17916666666666667,0.15789473684210525,15.0,17.0,26.0,0.22962431945325817,0.4302278532870638,0.6226944444444444,1.4000000000000001,0.3333333333333333,5.0,4.1,7.333333333333334,0.22962431945325829,6.0,3.2000000000000006,3.0,3.0,10.0,18.307692307692307,2.1538461538461537,0.33333333333333304,4.0,1.0,0.8634593969478326,4.051282051282051,0.0,0.0,14.0,15.0,17.0,0.3246008754796783,0.25796356391404035,0.5576923076923076,1.142857142857143,0.1794871794871795,10.0,7.846153846153846,22.57142857142857,0.32460087547967853,4.0,2.9999999999999996,5.0,2.1538461538461537,13.0,17.230769230769234,2.0,-0.08333333333333276,4.0,1.0,0.6793662204867574,3.871794871794872,0.0,0.0,13.0,16.0,20.0,0.3676228437204809,0.27008552584240386,0.5576923076923077,1.0,0.16666666666666666,9.0,7.3076923076923075,23.23076923076923,0.3676228437204807,4.0,2.9999999999999996,5.0,2.0,13.0,1
NP01108,7.933333333333334,4.4,0.061953352769678685,10.0,2.0,2.3036203390894663,2.1333333333333333,0.17904761904761907,0.24324324324324326,33.0,62.0,155.0,0.41144664350887006,0.4806220720951554,0.4447515740740741,1.4242424242424239,0.31428571428571433,4.0,3.2666666666666666,6.787878787878786,0.41144664350887017,10.0,4.333333333333334,2.0,4.4,15.0,101.29032258064517,2.064516129032258,-0.22828282828282828,4.0,1.0,0.5642856672430938,7.752688172043011,0.07471264367816093,0.07692307692307693,32.0,37.0,45.0,0.14500123062821865,0.1341075144126038,0.5504032258064516,1.0,0.06881720430107527,20.0,15.709677419354836,112.65624999999999,0.145001230628214,4.0,3.064516129032258,10.0,2.064516129032258,31.0,155.0,1.9374999999999998,-0.03333333333333855,2.0,1.0,0.24206145913796356,11.0,0.0,0.0,31.0,30.0,29.0,0.6567621218901684,0.09519273882019472,0.5312500000000001,1.0,0.0625,31.0,23.500000000000004,176.0,0.6567621218901576,2.0,2.9374999999999996,16.0,1.9374999999999998,32.0,1
NP03168,2.0,1.6,-0.3333333333333333,2.0,1.0,0.4898979485566356,2.0,0.0,0.0,4.0,3.0,2.0,0.7464101615137756,0.5219047619047619,0.7,1.0,0.4,4.0,3.2,5.0,0.7464101615137756,2.0,2.6,2.0,1.6,5.0,1.0,1.5,-0.500000000000003,2.0,1.0,0.5,1.6666666666666667,0.0,0.0,3.0,2.0,1.0,0.8090169943749475,0.625,0.75,1.0,0.5,3.0,2.5,3.3333333333333335,0.8090169943749473,2.0,2.5,2.0,1.5,4.0,0.33333333333333337,1.3333333333333333,-1.0,2.0,1.0,0.4714045207910317,1.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.8047378541243653,0.7777777777777777,0.8333333333333334,1.0,0.6666666666666666,2.0,1.6666666666666667,2.0,0.8047378541243649,2.0,2.3333333333333335,1.0,1.3333333333333333,3.0,1
NP01527,5.666666666666666,2.4444444444444446,0.24786324786324723,4.0,1.0,0.9558139185602919,2.4166666666666665,0.0,0.0,11.0,14.0,20.0,0.5059336684589271,0.43127947103606334,0.5092592592592592,1.1818181818181819,0.3055555555555556,5.0,4.222222222222222,7.909090909090909,0.505933668458927,4.0,3.2222222222222223,3.0,2.4444444444444446,9.0,15.0,1.8181818181818181,-0.11111111111110837,2.0,1.0,0.385694607919935,4.0,0.0,0.0,10.0,9.0,8.0,0.6905231011568315,0.26163358208418996,0.5909090909090909,1.0,0.18181818181818182,10.0,7.7272727272727275,22.0,0.6905231011568318,2.0,2.818181818181818,5.0,1.8181818181818181,11.0,12.0,1.7999999999999998,-0.12500000000000056,2.0,1.0,0.4,3.6666666666666665,0.0,0.0,9.0,8.0,7.0,0.7026674183332269,0.28537983144434764,0.6000000000000001,1.0,0.2,9.0,7.0,18.333333333333332,0.7026674183332269,2.0,2.8,5.0,1.7999999999999998,10.0,1
NP00569,1.0,3.2,0.04,6.0,1.0,1.7204650534085253,1.5,0.6666666666666666,0.6000000000000001,8.0,6.0,4.0,0.5209438870127762,0.6942857142857144,0.8604166666666666,1.25,0.8,3.0,2.4,1.8749999999999998,0.5209438870127763,4.0,3.4,2.0,3.2,5.0,3.142857142857143,2.0,-0.1666666666666657,4.0,1.0,0.9258200997725514,2.0476190476190474,0.4333333333333334,0.30000000000000004,7.0,8.0,10.0,0.546918160678027,0.512987012987013,0.7589285714285714,1.0,0.3333333333333333,4.0,3.142857142857143,6.142857142857143,0.5469181606780272,4.0,3.0,2.0,2.0,7.0,5.0,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179785,0.39207221350078497,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179785,2.0,2.714285714285714,3.0,1.7142857142857144,7.0,1
NP02640,10.625000000000002,3.6250000000000004,0.10015360983102835,8.0,2.0,1.79843682124227,2.4166666666666665,0.1125,0.10344827586206896,29.0,54.0,134.0,0.4135223298061765,0.424686996747182,0.4215291341145833,1.2758620689655173,0.24166666666666667,5.0,4.0625,9.999999999999998,0.41352232980617637,8.0,3.9999999999999996,3.0,3.6250000000000004,16.0,60.538461538461554,2.153846153846154,-0.015544041450776055,4.0,1.0,0.7174906963914472,5.843076923076923,0.0,0.0,28.0,39.0,66.0,0.31873090430162343,0.18187064486194882,0.5096153846153847,1.0,0.08615384615384615,16.0,12.423076923076923,67.82142857142856,0.3187309043016231,4.0,3.153846153846154,8.0,2.153846153846154,26.0,117.0,1.9285714285714284,-0.038461538461549954,2.0,1.0,0.25753937681885636,9.666666666666666,0.0,0.0,27.0,26.0,25.0,0.6596787162404238,0.10832031472324108,0.5357142857142858,1.0,0.07142857142857142,27.0,20.5,135.33333333333334,0.6596787162404177,2.0,2.928571428571429,14.0,1.9285714285714284,28.0,1
NP03240,3.5000000000000004,2.25,-0.500000000000008,3.0,2.0,0.4330127018922193,2.0,0.0,0.0,9.0,12.0,14.0,0.7382014384278247,0.5012820512820512,0.4583333333333333,1.0,0.32142857142857145,3.0,3.0,6.222222222222223,0.7382014384278247,3.0,3.25,3.0,2.25,8.0,9.333333333333334,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750049,0.31386000121632307,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750045,2.0,2.7777777777777772,4.0,1.7777777777777777,9.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929542,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.719846310392954,2.0,2.75,4.0,1.75,8.0,1
NP01056,7.666666666666666,4.399999999999999,-0.13240156296964256,14.0,2.0,3.261901286060018,2.0952380952380953,0.4753968253968254,0.33,33.0,78.0,221.0,0.32081283252368525,0.49638540607005577,0.5204898405349794,1.2424242424242427,0.31428571428571433,4.0,3.333333333333333,6.666666666666667,0.32081283252368525,12.0,4.466666666666667,2.0,4.399999999999999,15.0,129.54838709677423,2.0645161290322585,0.13220338983050847,4.0,1.0,0.4351850826849045,9.636559139784946,0.07222222222222223,0.08108108108108109,32.0,35.0,42.0,0.16909211135475205,0.10786609378564181,0.5369623655913979,1.0,0.06881720430107527,25.0,19.806451612903224,140.03125,0.16909211135475252,4.0,3.0645161290322585,13.0,2.0645161290322585,31.0,155.0,1.9374999999999998,-0.03333333333333855,2.0,1.0,0.24206145913796356,11.0,0.0,0.0,31.0,30.0,29.0,0.6567621218901581,0.09519273882019472,0.5312500000000001,1.0,0.0625,31.0,23.499999999999996,176.0,0.6567621218901655,2.0,2.9375,16.0,1.9374999999999998,32.0,1
NP03239,3.125,2.5,-0.6161616161616164,4.0,1.0,1.0,1.8928571428571428,0.0,0.0,10.0,15.0,23.0,0.6100726244485368,0.5424343120115178,0.5572916666666666,1.2000000000000002,0.35714285714285715,3.0,2.75,5.3,0.6100726244485367,4.0,3.2500000000000004,2.0,2.5,8.0,12.0,1.7999999999999998,-0.12500000000000056,2.0,1.0,0.4,3.6666666666666665,0.0,0.0,9.0,8.0,7.0,0.7026674183332265,0.28537983144434753,0.6000000000000001,1.0,0.2,9.0,7.0,18.333333333333332,0.7026674183332269,2.0,2.7999999999999994,5.0,1.7999999999999998,10.0,9.333333333333334,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750048,0.31386000121632307,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750048,2.0,2.7777777777777772,4.0,1.7777777777777777,9.0,1
NP00329,2.0,2.857142857142857,-0.11531190926275979,7.0,2.0,1.7261494247992242,1.6666666666666667,0.5047619047619049,0.3333333333333333,10.0,14.0,18.0,0.4279647532952801,0.6163883735312307,0.6502380952380953,1.0,0.4761904761904762,3.0,2.4285714285714284,3.5,0.42796475329528005,5.0,3.5714285714285716,2.0,2.857142857142857,7.0,12.0,1.7999999999999998,-0.12500000000000056,2.0,1.0,0.4,3.6666666666666665,0.0,0.0,9.0,8.0,7.0,0.7026674183332268,0.2853798314443476,0.6000000000000001,1.0,0.2,9.0,7.0,18.333333333333332,0.7026674183332269,2.0,2.7999999999999994,5.0,1.7999999999999998,10.0,9.333333333333332,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750048,0.313860001216323,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750048,2.0,2.7777777777777772,4.0,1.7777777777777777,9.0,1
NP00753,7.916666666666668,2.833333333333333,0.16133333333333336,6.0,1.0,1.4624940645653537,2.4393939393939394,0.25757575757575757,0.21428571428571427,17.0,24.0,43.0,0.33546005314374006,0.4233640659540356,0.5558854166666667,1.1176470588235297,0.25757575757575757,5.0,3.916666666666667,9.470588235294118,0.33546005314373994,5.0,3.5,3.0,2.833333333333333,12.0,31.9375,1.9999999999999998,-0.03225806451612903,3.0,1.0,0.3535533905932738,5.258333333333334,0.0,0.0,16.0,17.0,19.0,0.35735832739612206,0.19788835270502902,0.5208333333333334,1.0,0.13333333333333333,13.0,10.312499999999998,39.4375,0.35735832739612355,3.0,2.9999999999999996,7.0,1.9999999999999998,16.0,35.00000000000001,1.8749999999999998,-0.07142857142856837,2.0,1.0,0.33071891388307384,5.666666666666667,0.0,0.0,15.0,14.0,13.0,0.6773719654662131,0.184744649153734,0.5625000000000001,1.0,0.125,15.0,11.5,45.333333333333336,0.6773719654662136,2.0,2.8749999999999996,8.0,1.8749999999999998,16.0,1
NP01989,3.875,2.25,-0.47115384615384603,4.0,1.0,1.0897247358851685,2.107142857142857,0.0,0.0,9.0,11.0,14.0,0.34130865926734577,0.48523927053338817,0.59375,1.0,0.32142857142857145,4.0,3.375,6.555555555555556,0.3413086592673458,4.0,3.0000000000000004,3.0,2.25,8.0,9.333333333333334,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750048,0.31386000121632307,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750048,2.0,2.7777777777777772,4.0,1.7777777777777777,9.0,7.000000000000001,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929541,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929542,2.0,2.75,4.0,1.75,8.0,1
NP04061,3.3333333333333335,2.0,-0.09090909090908747,3.0,1.0,0.5773502691896257,2.3333333333333335,0.0,0.0,6.0,4.0,3.0,0.5018691227232599,0.44781144781144777,0.6759259259259259,1.3333333333333333,0.4,5.0,4.0,5.833333333333333,0.5018691227232602,3.0,2.666666666666667,3.0,2.0,6.0,3.3333333333333335,1.6666666666666667,-0.2500000000000007,2.0,1.0,0.4714045207910317,2.3333333333333335,0.0,0.0,5.0,4.0,3.0,0.7489932012391557,0.44781144781144777,0.6666666666666666,1.0,0.33333333333333337,5.0,4.0,7.0,0.7489932012391556,2.0,2.666666666666667,3.0,1.6666666666666667,6.0,2.0,1.6,-0.3333333333333333,2.0,1.0,0.4898979485566356,2.0,0.0,0.0,4.0,3.0,2.0,0.7464101615137756,0.521904761904762,0.7,1.0,0.4,4.0,3.2,5.0,0.7464101615137753,2.0,2.6,2.0,1.6,5.0,1
NP01966,5.0,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179786,0.3920722135007849,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179782,2.0,2.7142857142857144,3.0,1.7142857142857144,7.0,3.3333333333333335,1.6666666666666667,-0.2500000000000007,2.0,1.0,0.4714045207910317,2.3333333333333335,0.0,0.0,5.0,4.0,3.0,0.7489932012391557,0.44781144781144777,0.6666666666666666,1.0,0.33333333333333337,5.0,4.0,7.0,0.7489932012391556,2.0,2.666666666666667,3.0,1.6666666666666667,6.0,2.0,1.6,-0.3333333333333333,2.0,1.0,0.4898979485566356,2.0,0.0,0.0,4.0,3.0,2.0,0.7464101615137757,0.5219047619047619,0.7,1.0,0.4,4.0,3.2,5.0,0.7464101615137756,2.0,2.6,2.0,1.6,5.0,1
NP03922,7.499999999999998,4.2857142857142865,-0.1637572734829591,8.0,1.0,2.084931359903775,2.1538461538461537,0.21538461538461537,0.15789473684210525,30.0,51.0,123.0,0.44093795991572976,0.47174418394770296,0.5080019565696648,1.466666666666667,0.32967032967032966,4.0,3.3571428571428568,6.533333333333334,0.44093795991572987,8.0,4.142857142857142,3.0,4.2857142857142865,14.0,109.4137931034483,2.0,-0.0357142857142854,4.0,1.0,0.454858826147342,8.81527093596059,0.0,0.0,29.0,32.0,39.0,0.19201465479327115,0.11835700174041627,0.5258620689655172,1.0,0.07142857142857142,24.0,18.55172413793103,123.41379310344828,0.1920146547932706,4.0,3.0,12.0,2.0,29.0,126.00000000000003,1.9310344827586206,-0.03703703703702844,2.0,1.0,0.2533954906327425,10.0,0.0,0.0,28.0,27.0,26.0,0.657970230611316,0.10471032464841501,0.5344827586206897,1.0,0.06896551724137931,28.0,21.241379310344833,145.0,0.6579702306113111,2.0,2.9310344827586206,14.0,1.9310344827586206,29.0,1
NP00843,8.062499999999998,4.5,-0.1148851148851157,9.0,2.0,2.318404623873926,2.075,0.21777777777777782,0.2058823529411765,36.0,88.0,255.0,0.46806249397760724,0.4937491771515138,0.4078876511059671,1.2777777777777777,0.3,4.0,3.3750000000000004,6.916666666666666,0.4680624939776069,9.0,4.75,3.0,4.5,16.0,142.22857142857146,2.0000000000000004,-0.02941176470588455,4.0,1.0,0.4140393356054125,9.36638655462185,0.0,0.0,35.0,38.0,45.0,0.17501295760759095,0.11181078640643644,0.5214285714285715,1.0,0.058823529411764705,25.0,19.771428571428576,159.22857142857143,0.17501295760759156,4.0,3.0000000000000004,13.0,2.0000000000000004,35.0,187.0,1.9428571428571426,-0.03030303030305293,2.0,1.0,0.2321153829895989,12.0,0.0,0.0,34.0,33.0,32.0,0.6543933013837503,0.08726107067304846,0.5285714285714287,1.0,0.05714285714285714,34.0,25.742857142857144,210.0,0.6543933013837482,2.0,2.9428571428571426,17.0,1.9428571428571426,35.0,1
NP04959,2.285714285714286,2.571428571428571,-0.5053380782918159,6.0,1.0,1.4982983545287878,1.7619047619047619,0.7066666666666667,0.375,9.0,12.0,14.0,0.5296057130370841,0.5918985776128634,0.7786596119929454,1.2222222222222223,0.4285714285714286,3.0,2.5714285714285716,4.111111111111111,0.529605713037084,6.0,3.2857142857142856,2.0,2.571428571428571,7.0,9.333333333333332,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.701527946075005,0.313860001216323,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750047,2.0,2.7777777777777777,4.0,1.7777777777777777,9.0,7.000000000000001,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.719846310392954,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929539,2.0,2.75,4.0,1.75,8.0,1
NP05599,4.75,2.0000000000000004,-0.14285714285714285,4.0,1.0,0.8660254037844386,2.357142857142857,0.36111111111111116,0.2727272727272727,8.0,9.0,11.0,0.499146229820032,0.4457422133493106,0.7265625,1.0,0.2857142857142857,5.0,4.0,8.25,0.49914622982003176,4.0,3.0000000000000004,3.0,2.0000000000000004,8.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.719846310392954,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929541,2.0,2.75,4.0,1.75,8.0,5.0,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179785,0.39207221350078497,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.718191356017978,2.0,2.7142857142857144,3.0,1.7142857142857144,7.0,1
NP02327,9.058823529411764,4.235294117647058,-0.14951008645533095,10.0,2.0,2.339668447217805,2.1323529411764706,0.12913165266106444,0.1,36.0,84.0,264.0,0.40321906764424553,0.4770253738045745,0.41996594934270004,1.3888888888888884,0.2647058823529412,4.0,3.235294117647059,8.055555555555557,0.4032190676442452,10.0,4.411764705882353,2.0,4.235294117647058,17.0,98.48484848484844,2.1212121212121215,-0.1604774535809032,4.0,1.0,0.6399609721800872,7.15530303030303,0.0,0.0,35.0,46.0,66.0,0.2494065401252444,0.1470804364848036,0.5075757575757577,1.0,0.06628787878787878,21.0,15.484848484848484,107.94285714285714,0.2494065401252479,4.0,3.1212121212121215,11.0,2.1212121212121215,33.0,187.0,1.9428571428571426,-0.03030303030305293,2.0,1.0,0.2321153829895989,12.0,0.0,0.0,34.0,33.0,32.0,0.6543933013837482,0.08726107067304845,0.5285714285714287,1.0,0.05714285714285714,34.0,25.74285714285714,210.0,0.6543933013837535,2.0,2.9428571428571426,17.0,1.9428571428571426,35.0,1
NP03745,4.090909090909091,5.090909090909091,-0.10151602379581695,10.0,1.0,2.9681504940571832,1.8181818181818181,0.6485714285714286,0.42857142857142855,28.0,50.0,106.0,0.4579829887030773,0.5676561869353631,0.5616480232007576,1.2857142857142858,0.509090909090909,3.0,2.636363636363636,3.571428571428571,0.4579829887030775,8.0,4.636363636363637,2.0,5.090909090909091,11.0,48.839999999999996,2.16,0.3664259927797841,4.0,1.0,0.7310266752998826,5.07,0.0,0.0,27.0,32.0,44.0,0.22454281787298797,0.20730123902914777,0.52,1.0740740740740742,0.09000000000000001,12.0,9.359999999999998,56.333333333333336,0.22454281787298802,4.0,3.0800000000000005,6.0,2.16,25.0,66.53846153846155,1.9999999999999998,-0.039999999999999036,4.0,1.0,0.4803844614152614,6.323076923076923,0.0,0.0,26.0,29.0,36.0,0.2390024814139084,0.16657581517029954,0.5288461538461537,1.0,0.08,16.0,12.76923076923077,79.03846153846155,0.23900248141390806,4.0,2.9999999999999996,8.0,1.9999999999999998,26.0,1
NP01170,7.000000000000001,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.719846310392954,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929542,2.0,2.75,4.0,1.75,8.0,5.000000000000001,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179786,0.3920722135007849,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179782,2.0,2.7142857142857144,3.0,1.7142857142857144,7.0,3.333333333333333,1.6666666666666667,-0.2500000000000007,2.0,1.0,0.47140452079103173,2.3333333333333335,0.0,0.0,5.0,4.0,3.0,0.7489932012391558,0.44781144781144777,0.6666666666666666,1.0,0.33333333333333337,5.0,4.0,7.0,0.7489932012391556,2.0,2.666666666666667,3.0,1.6666666666666667,6.0,1
NP03499,3.333333333333333,1.6666666666666667,-0.2500000000000007,2.0,1.0,0.4714045207910317,2.3333333333333335,0.0,0.0,5.0,4.0,3.0,0.7489932012391559,0.44781144781144777,0.6666666666666666,1.0,0.33333333333333337,5.0,4.0,7.0,0.7489932012391554,2.0,2.666666666666667,3.0,1.6666666666666667,6.0,2.0,1.6,-0.3333333333333333,2.0,1.0,0.4898979485566356,2.0,0.0,0.0,4.0,3.0,2.0,0.7464101615137756,0.5219047619047619,0.7,1.0,0.4,4.0,3.2,5.0,0.7464101615137755,2.0,2.6,2.0,1.6,5.0,1.0,1.5,-0.500000000000003,2.0,1.0,0.5,1.6666666666666667,0.0,0.0,3.0,2.0,1.0,0.8090169943749473,0.625,0.75,1.0,0.5,3.0,2.5,3.3333333333333335,0.8090169943749472,2.0,2.5,2.0,1.5,4.0,1
NP00110,4.142857142857143,2.285714285714286,0.1724137931034483,4.0,1.0,1.1605769149479943,2.380952380952381,0.0,0.0,8.0,6.0,6.0,0.42805768105212794,0.44066960608313993,0.6964285714285715,1.25,0.38095238095238093,5.0,4.0,6.25,0.428057681052128,4.0,2.714285714285714,3.0,2.285714285714286,7.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929541,0.3486426767676768,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929542,2.0,2.7499999999999996,4.0,1.75,8.0,5.0,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179785,0.39207221350078497,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179785,2.0,2.7142857142857144,3.0,1.7142857142857144,7.0,1
NP05587,2.166666666666667,3.0,-0.07267441860465126,6.0,1.0,2.160246899469287,1.8666666666666667,0.5833333333333333,0.375,9.0,6.0,6.0,0.4948134618002191,0.5562770562770563,0.8020833333333333,1.2222222222222223,0.6,3.0,2.666666666666667,3.1111111111111116,0.4948134618002191,4.0,3.0,2.0,3.0,6.0,9.333333333333334,1.7777777777777777,-0.14285714285714285,2.0,1.0,0.41573970964154905,3.3333333333333335,0.0,0.0,8.0,7.0,6.0,0.7015279460750048,0.31386000121632307,0.6111111111111112,1.0,0.2222222222222222,8.0,6.222222222222222,14.999999999999998,0.7015279460750048,2.0,2.7777777777777772,4.0,1.7777777777777777,9.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929541,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.7198463103929541,2.0,2.75,4.0,1.75,8.0,1
NP01382,3.2857142857142856,2.2857142857142856,-0.16363636363636364,4.0,1.0,0.880630571852711,2.0952380952380953,0.5,0.46153846153846156,8.0,9.0,8.0,0.5665218956409085,0.4978021978021978,0.7137896825396824,1.0,0.38095238095238093,4.0,3.4285714285714284,5.499999999999999,0.5665218956409086,4.0,3.2857142857142856,2.0,2.2857142857142856,7.0,7.0,1.75,-0.1666666666666685,2.0,1.0,0.4330127018922193,3.0,0.0,0.0,7.0,6.0,5.0,0.7198463103929542,0.34864267676767674,0.625,1.0,0.25,7.0,5.5,12.0,0.719846310392954,2.0,2.7499999999999996,4.0,1.75,8.0,5.000000000000001,1.7142857142857144,-0.19999999999999551,2.0,1.0,0.45175395145262565,2.6666666666666665,0.0,0.0,6.0,5.0,4.0,0.7181913560179785,0.39207221350078486,0.6428571428571428,1.0,0.2857142857142857,6.0,4.714285714285714,9.333333333333334,0.7181913560179785,2.0,2.7142857142857144,3.0,1.7142857142857144,7.0,1
